policy,epoch,threshold,query,service_ms,kernel_ms,hits,overflow,cpu_complete_match,process
compact,1,80,7,0.040613000000000003,0.0094720004126429558,1,0,1,0
compact,2,70,0,0.048968999999999999,0.0096960002556443214,1,0,1,0
compact,2,70,1,0.041856999999999998,0.0092479996383190155,1,0,1,0
compact,2,70,2,0.035650000000000001,0.0087679997086524963,1,0,1,0
compact,2,70,3,0.037969000000000003,0.010879999957978725,1,0,1,0
compact,2,70,4,0.040536999999999997,0.0090560000389814377,2,0,1,0
compact,2,70,5,0.043374000000000003,0.010560000315308571,1,0,1,0
compact,2,70,6,0.042916999999999997,0.010944000445306301,2,0,1,0
compact,2,70,7,0.043992999999999997,0.01065600011497736,7,0,1,0
compact,2,80,0,0.038991999999999999,0.0067839999683201313,1,0,1,0
compact,2,80,1,0.041541000000000002,0.0086399996653199196,1,0,1,0
compact,2,80,2,0.041366,0.0087360003963112831,1,0,1,0
compact,2,80,3,0.040626000000000002,0.0089600002393126488,1,0,1,0
compact,2,80,4,0.040684999999999999,0.0090239997953176498,2,0,1,0
compact,2,80,5,0.041746999999999999,0.0086719999089837074,1,0,1,0
compact,2,80,6,0.042356999999999999,0.0097279995679855347,1,0,1,0
compact,2,80,7,0.040996999999999999,0.0094400001689791679,1,0,1,0
compact,3,70,0,0.057321999999999998,0.0098559996113181114,1,0,1,0
compact,3,70,1,0.046723000000000001,0.0093120001256465912,1,0,1,0
compact,3,70,2,0.044080000000000001,0.0088959997519850731,1,0,1,0
compact,3,70,3,0.044796000000000002,0.0089279999956488609,1,0,1,0
compact,3,70,4,0.047461999999999997,0.0094400001689791679,2,0,1,0
compact,3,70,5,0.043234000000000002,0.0095680002123117447,1,0,1,0
compact,3,70,6,0.042777000000000003,0.011264000087976456,2,0,1,0
compact,3,70,7,0.043124000000000003,0.010912000201642513,7,0,1,0
compact,3,80,0,0.038657999999999998,0.0067520001903176308,1,0,1,0
compact,3,80,1,0.040925999999999997,0.0093759996816515923,1,0,1,0
compact,3,80,2,0.039081999999999999,0.0077120000496506691,1,0,1,0
compact,3,80,3,0.040529000000000003,0.0087040001526474953,1,0,1,0
compact,3,80,4,0.040952000000000002,0.0094079999253153801,2,0,1,0
compact,3,80,5,0.039802999999999998,0.0084800003096461296,1,0,1,0
compact,3,80,6,0.043400000000000001,0.010944000445306301,1,0,1,0
compact,3,80,7,0.040627000000000003,0.0093759996816515923,1,0,1,0
compact,4,70,0,0.049718999999999999,0.010048000141978264,1,0,1,0
compact,4,70,1,0.041910000000000003,0.0098240002989768982,1,0,1,0
compact,4,70,2,0.041181000000000002,0.0086719999089837074,1,0,1,0
compact,4,70,3,0.040987000000000003,0.0092799998819828033,1,0,1,0
compact,4,70,4,0.040828000000000003,0.0088640004396438599,2,0,1,0
compact,4,70,5,0.044005000000000002,0.011103999800980091,1,0,1,0
compact,4,70,6,0.043971999999999997,0.011008000001311302,2,0,1,0
compact,4,70,7,0.043664000000000001,0.011552000418305397,7,0,1,0
compact,4,80,0,0.041077000000000002,0.0082240002229809761,1,0,1,0
compact,4,80,1,0.044776999999999997,0.013311999849975109,1,0,1,0
compact,4,80,2,0.041034000000000001,0.0084159998223185539,1,0,1,0
compact,4,80,3,0.039898000000000003,0.0092479996383190155,1,0,1,0
compact,4,80,4,0.041088,0.0094079999253153801,2,0,1,0
compact,4,80,5,0.040960000000000003,0.0093759996816515923,1,0,1,0
compact,4,80,6,0.041234,0.0087999999523162842,1,0,1,0
compact,4,80,7,0.043425999999999999,0.010944000445306301,1,0,1,0
compact,5,70,0,0.053251,0.010335999540984631,1,0,1,0
compact,5,70,1,0.041425999999999998,0.0095680002123117447,1,0,1,0
compact,5,70,2,0.041096000000000001,0.0095359999686479568,1,0,1,0
compact,5,70,3,0.041201000000000002,0.0096640000119805336,1,0,1,0
compact,5,70,4,0.043955000000000001,0.011136000044643879,2,0,1,0
compact,5,70,5,0.043323,0.01158399973064661,1,0,1,0
compact,5,70,6,0.043629000000000001,0.010719999670982361,2,0,1,0
compact,5,70,7,0.044141,0.011904000304639339,7,0,1,0
compact,5,80,0,0.038027999999999999,0.0071359998546540737,1,0,1,0
compact,5,80,1,0.040605000000000002,0.0092479996383190155,1,0,1,0
compact,5,80,2,0.04018,0.0087679997086524963,1,0,1,0
compact,5,80,3,0.040938000000000002,0.0094079999253153801,1,0,1,0
compact,5,80,4,0.041542000000000003,0.0088640004396438599,2,0,1,0
compact,5,80,5,0.041593999999999999,0.0088640004396438599,1,0,1,0
compact,5,80,6,0.041072999999999998,0.009344000369310379,1,0,1,0
compact,5,80,7,0.041033,0.0086080003529787064,1,0,1,0
compact,6,70,0,0.052255000000000003,0.0092160003259778023,1,0,1,0
compact,6,70,1,0.042749000000000002,0.0098559996113181114,1,0,1,0
compact,6,70,2,0.041870999999999998,0.0091199995949864388,1,0,1,0
compact,6,70,3,0.040586999999999998,0.0089279999956488609,1,0,1,0
compact,6,70,4,0.043561999999999997,0.011359999887645245,2,0,1,0
compact,6,70,5,0.043915000000000003,0.011103999800980091,1,0,1,0
compact,6,70,6,0.044394999999999997,0.011264000087976456,2,0,1,0
compact,6,70,7,0.043383999999999999,0.011392000131309032,7,0,1,0
compact,6,80,0,0.038273000000000001,0.0068160002119839191,1,0,1,0
compact,6,80,1,0.041197999999999999,0.0090560000389814377,1,0,1,0
compact,6,80,2,0.040211999999999998,0.0086719999089837074,1,0,1,0
compact,6,80,3,0.040828999999999997,0.0090880002826452255,1,0,1,0
compact,6,80,4,0.041647000000000003,0.008832000195980072,2,0,1,0
compact,6,80,5,0.040615999999999999,0.0091519998386502266,1,0,1,0
compact,6,80,6,0.043351000000000001,0.010975999757647514,1,0,1,0
compact,6,80,7,0.043347999999999998,0.010879999957978725,1,0,1,0
periodic2,0,70,0,0.17031199999999999,0.097599998116493225,1,0,1,1
periodic2,0,70,1,0.050427,0.010176000185310841,1,0,1,1
periodic2,0,70,2,0.044965999999999999,0.0099200000986456871,1,0,1,1
periodic2,0,70,3,0.043718,0.010208000428974628,1,0,1,1
periodic2,0,70,4,0.046705000000000003,0.011487999930977821,2,0,1,1
periodic2,0,70,5,0.045961000000000002,0.011296000331640244,1,0,1,1
periodic2,0,70,6,0.045342,0.011776000261306763,2,0,1,1
periodic2,0,70,7,0.047266000000000002,0.011711999773979187,7,0,1,1
periodic2,0,80,0,0.040457,0.0076480000279843807,1,0,1,1
periodic2,0,80,1,0.040393999999999999,0.006624000146985054,1,0,1,1
periodic2,0,80,2,0.042757999999999997,0.010015999898314476,1,0,1,1
periodic2,0,80,3,0.043887000000000002,0.0098879998549818993,1,0,1,1
periodic2,0,80,4,0.042603000000000002,0.0092160003259778023,2,0,1,1
periodic2,0,80,5,0.042976,0.008991999551653862,1,0,1,1
periodic2,0,80,6,0.043270999999999997,0.0095680002123117447,1,0,1,1
periodic2,0,80,7,0.043083000000000003,0.0086399996653199196,1,0,1,1
periodic2,1,70,0,0.043506000000000003,0.0090560000389814377,1,0,1,1
periodic2,1,70,1,0.042402000000000002,0.0092160003259778023,1,0,1,1
periodic2,1,70,2,0.043358000000000001,0.0090880002826452255,1,0,1,1
periodic2,1,70,3,0.043479999999999998,0.008832000195980072,1,0,1,1
periodic2,1,70,4,0.045871000000000002,0.011839999817311764,2,0,1,1
periodic2,1,70,5,0.045367999999999999,0.011296000331640244,1,0,1,1
periodic2,1,70,6,0.044708999999999999,0.011296000331640244,2,0,1,1
periodic2,1,70,7,0.043908999999999997,0.01104000024497509,7,0,1,1
periodic2,1,80,0,0.040611000000000001,0.006624000146985054,1,0,1,1
periodic2,1,80,1,0.042569000000000003,0.008320000022649765,1,0,1,1
periodic2,1,80,2,0.048847000000000002,0.0097920000553131104,1,0,1,1
periodic2,1,80,3,0.042824000000000001,0.0092799998819828033,1,0,1,1
periodic2,1,80,4,0.043139999999999998,0.0098559996113181114,2,0,1,1
periodic2,1,80,5,0.043520000000000003,0.0095359999686479568,1,0,1,1
periodic2,1,80,6,0.043984000000000002,0.0097920000553131104,1,0,1,1
periodic2,1,80,7,0.043757999999999998,0.0085760001093149185,1,0,1,1
periodic2,2,70,0,0.050523999999999999,0.0091840000823140144,1,0,1,1
periodic2,2,70,1,0.045710000000000001,0.010335999540984631,1,0,1,1
periodic2,2,70,2,0.044519000000000003,0.0095680002123117447,1,0,1,1
periodic2,2,70,3,0.044639999999999999,0.011392000131309032,1,0,1,1
periodic2,2,70,4,0.046598000000000001,0.011615999974310398,2,0,1,1
periodic2,2,70,5,0.045232000000000001,0.011648000217974186,1,0,1,1
periodic2,2,70,6,0.046327,0.012032000347971916,2,0,1,1
periodic2,2,70,7,0.048217999999999997,0.012063999660313129,7,0,1,1
periodic2,2,80,0,0.041647000000000003,0.0079359998926520348,1,0,1,1
periodic2,2,80,1,0.043263000000000003,0.0097599998116493225,1,0,1,1
periodic2,2,80,2,0.044475000000000001,0.0099520003423094749,1,0,1,1
periodic2,2,80,3,0.038959000000000001,0.0087679997086524963,1,0,1,1
periodic2,2,80,4,0.037282000000000003,0.0080319996923208237,2,0,1,1
periodic2,2,80,5,0.043929999999999997,0.0095680002123117447,1,0,1,1
periodic2,2,80,6,0.045309000000000002,0.011103999800980091,1,0,1,1
periodic2,2,80,7,0.045018000000000002,0.010048000141978264,1,0,1,1
periodic2,3,70,0,0.042185,0.0079359998926520348,1,0,1,1
periodic2,3,70,1,0.043596999999999997,0.0096960002556443214,1,0,1,1
periodic2,3,70,2,0.044879000000000002,0.0093120001256465912,1,0,1,1
periodic2,3,70,3,0.044178000000000002,0.01027199998497963,1,0,1,1
periodic2,3,70,4,0.046703000000000001,0.011904000304639339,2,0,1,1
periodic2,3,70,5,0.045912000000000001,0.011296000331640244,1,0,1,1
periodic2,3,70,6,0.046715,0.012032000347971916,2,0,1,1
periodic2,3,70,7,0.045317000000000003,0.012223999947309494,7,0,1,1
periodic2,3,80,0,0.041529000000000003,0.0073279999196529388,1,0,1,1
periodic2,3,80,1,0.044725000000000001,0.0095680002123117447,1,0,1,1
periodic2,3,80,2,0.043771999999999998,0.0088959997519850731,1,0,1,1
periodic2,3,80,3,0.043230999999999999,0.0093759996816515923,1,0,1,1
periodic2,3,80,4,0.043873000000000002,0.0092799998819828033,2,0,1,1
periodic2,3,80,5,0.046281999999999997,0.0096640000119805336,1,0,1,1
periodic2,3,80,6,0.046654000000000001,0.011103999800980091,1,0,1,1
periodic2,3,80,7,0.045838999999999998,0.011520000174641609,1,0,1,1
periodic2,4,70,0,0.056911999999999997,0.011872000060975552,1,0,1,1
periodic2,4,70,1,0.044468000000000001,0.0097599998116493225,1,0,1,1
periodic2,4,70,2,0.044212000000000001,0.0094400001689791679,1,0,1,1
periodic2,4,70,3,0.043376999999999999,0.0097920000553131104,1,0,1,1
periodic2,4,70,4,0.043031,0.0096319997683167458,2,0,1,1
periodic2,4,70,5,0.045908999999999998,0.011520000174641609,1,0,1,1
periodic2,4,70,6,0.051553000000000002,0.016767999157309532,2,0,1,1
periodic2,4,70,7,0.046249999999999999,0.011327999643981457,7,0,1,1
periodic2,4,80,0,0.042562000000000003,0.0085439998656511307,1,0,1,1
periodic2,4,80,1,0.040393999999999999,0.0091519998386502266,1,0,1,1
periodic2,4,80,2,0.039666,0.0085439998656511307,1,0,1,1
periodic2,4,80,3,0.057096000000000001,0.0095359999686479568,1,0,1,1
periodic2,4,80,4,0.042684,0.0090880002826452255,2,0,1,1
periodic2,4,80,5,0.039787999999999997,0.0085119996219873428,1,0,1,1
periodic2,4,80,6,0.038790999999999999,0.0099200000986456871,1,0,1,1
periodic2,4,80,7,0.039897000000000002,0.0088640004396438599,1,0,1,1
periodic2,5,70,0,0.039517999999999998,0.0076799998059868813,1,0,1,1
periodic2,5,70,1,0.041248,0.008991999551653862,1,0,1,1
periodic2,5,70,2,0.041359,0.0088959997519850731,1,0,1,1
periodic2,5,70,3,0.040229000000000001,0.0090880002826452255,1,0,1,1
periodic2,5,70,4,0.041653000000000003,0.010528000071644783,2,0,1,1
periodic2,5,70,5,0.043326000000000003,0.010975999757647514,1,0,1,1
periodic2,5,70,6,0.042791000000000003,0.011455999687314034,2,0,1,1
periodic2,5,70,7,0.042983,0.010367999784648418,7,0,1,1
periodic2,5,80,0,0.037900000000000003,0.0063680000603199005,1,0,1,1
periodic2,5,80,1,0.040139000000000001,0.0086719999089837074,1,0,1,1
periodic2,5,80,2,0.040926999999999998,0.0086080003529787064,1,0,1,1
periodic2,5,80,3,0.034874000000000002,0.0084800003096461296,1,0,1,1
periodic2,5,80,4,0.040374,0.0090560000389814377,2,0,1,1
periodic2,5,80,5,0.041021000000000002,0.0086399996653199196,1,0,1,1
periodic2,5,80,6,0.040155999999999997,0.0089279999956488609,1,0,1,1
periodic2,5,80,7,0.040573999999999999,0.0091519998386502266,1,0,1,1
periodic2,6,70,0,0.049751999999999998,0.010111999697983265,1,0,1,1
periodic2,6,70,1,0.041271000000000002,0.0096640000119805336,1,0,1,1
periodic2,6,70,2,0.040953000000000003,0.0096640000119805336,1,0,1,1
periodic2,6,70,3,0.040536999999999997,0.009344000369310379,1,0,1,1
periodic2,6,70,4,0.043338000000000002,0.010784000158309937,2,0,1,1
periodic2,6,70,5,0.042457000000000002,0.01104000024497509,1,0,1,1
periodic2,6,70,6,0.043596999999999997,0.010719999670982361,2,0,1,1
periodic2,6,70,7,0.044201999999999998,0.011008000001311302,7,0,1,1
periodic2,6,80,0,0.038418000000000001,0.0071359998546540737,1,0,1,1
periodic2,6,80,1,0.041792000000000003,0.0089600002393126488,1,0,1,1
periodic2,6,80,2,0.038681,0.0073600001633167267,1,0,1,1
periodic2,6,80,3,0.040746999999999998,0.0091840000823140144,1,0,1,1
periodic2,6,80,4,0.040347000000000001,0.0085760001093149185,2,0,1,1
periodic2,6,80,5,0.036257999999999999,0.0089600002393126488,1,0,1,1
periodic2,6,80,6,0.040694000000000001,0.0090560000389814377,1,0,1,1
periodic2,6,80,7,0.040912999999999998,0.0087360003963112831,1,0,1,1
size_tiered,0,70,0,0.053851999999999997,0.011711999773979187,1,0,1,1
size_tiered,0,70,1,0.038544000000000002,0.0076480000279843807,1,0,1,1
size_tiered,0,70,2,0.040737000000000002,0.0086719999089837074,1,0,1,1
size_tiered,0,70,3,0.039646000000000001,0.0085439998656511307,1,0,1,1
size_tiered,0,70,4,0.040231999999999997,0.0090560000389814377,2,0,1,1
size_tiered,0,70,5,0.042764000000000003,0.010560000315308571,1,0,1,1
size_tiered,0,70,6,0.042278999999999997,0.0099839996546506882,2,0,1,1
size_tiered,0,70,7,0.041827000000000003,0.010688000358641148,7,0,1,1
size_tiered,0,80,0,0.037560000000000003,0.0067520001903176308,1,0,1,1
size_tiered,0,80,1,0.043251999999999999,0.008320000022649765,1,0,1,1
size_tiered,0,80,2,0.037595999999999997,0.0069120000116527081,1,0,1,1
size_tiered,0,80,3,0.034203999999999998,0.0073600001633167267,1,0,1,1
size_tiered,0,80,4,0.039459000000000001,0.0083839995786547661,2,0,1,1
size_tiered,0,80,5,0.040218999999999998,0.0088640004396438599,1,0,1,1
size_tiered,0,80,6,0.039785000000000001,0.0084480000659823418,1,0,1,1
size_tiered,0,80,7,0.040486000000000001,0.0082879997789859772,1,0,1,1
size_tiered,1,70,0,0.037831999999999998,0.0069439997896552086,1,0,1,1
size_tiered,1,70,1,0.040327000000000002,0.0077120000496506691,1,0,1,1
size_tiered,1,70,2,0.039715,0.0087999999523162842,1,0,1,1
size_tiered,1,70,3,0.039808000000000003,0.0087360003963112831,1,0,1,1
size_tiered,1,70,4,0.040481999999999997,0.0088959997519850731,2,0,1,1
size_tiered,1,70,5,0.040250000000000001,0.0090239997953176498,1,0,1,1
size_tiered,1,70,6,0.042151000000000001,0.0098559996113181114,2,0,1,1
size_tiered,1,70,7,0.041993999999999997,0.010432000271975994,7,0,1,1
size_tiered,1,80,0,0.037469000000000002,0.0064639998599886894,1,0,1,1
size_tiered,1,80,1,0.039986000000000001,0.0085119996219873428,1,0,1,1
size_tiered,1,80,2,0.039586000000000003,0.0086080003529787064,1,0,1,1
size_tiered,1,80,3,0.039849999999999997,0.0085760001093149185,1,0,1,1
size_tiered,1,80,4,0.044762999999999997,0.0083839995786547661,2,0,1,1
size_tiered,1,80,5,0.039382,0.0082879997789859772,1,0,1,1
size_tiered,1,80,6,0.039712999999999998,0.0083839995786547661,1,0,1,1
size_tiered,1,80,7,0.039935999999999999,0.0089279999956488609,1,0,1,1
size_tiered,2,70,0,0.038836000000000002,0.0072960001416504383,1,0,1,1
size_tiered,2,70,1,0.039759999999999997,0.0086080003529787064,1,0,1,1
size_tiered,2,70,2,0.040510999999999998,0.0090560000389814377,1,0,1,1
size_tiered,2,70,3,0.041520000000000001,0.0092160003259778023,1,0,1,1
size_tiered,2,70,4,0.040282999999999999,0.0088959997519850731,2,0,1,1
size_tiered,2,70,5,0.041675999999999998,0.010495999827980995,1,0,1,1
size_tiered,2,70,6,0.04249,0.010239999741315842,2,0,1,1
size_tiered,2,70,7,0.042530999999999999,0.010784000158309937,7,0,1,1
size_tiered,2,80,0,0.033513000000000001,0.0069760000333189964,1,0,1,1
size_tiered,2,80,1,0.032974000000000003,0.0065600001253187656,1,0,1,1
size_tiered,2,80,2,0.039763,0.0087040001526474953,1,0,1,1
size_tiered,2,80,3,0.039876000000000002,0.0087999999523162842,1,0,1,1
size_tiered,2,80,4,0.040221,0.0080639999359846115,2,0,1,1
size_tiered,2,80,5,0.039902,0.0079039996489882469,1,0,1,1
size_tiered,2,80,6,0.042223999999999998,0.010111999697983265,1,0,1,1
size_tiered,2,80,7,0.039872999999999999,0.008832000195980072,1,0,1,1
size_tiered,3,70,0,0.037953000000000001,0.0071359998546540737,1,0,1,1
size_tiered,3,70,1,0.039799000000000001,0.0083839995786547661,1,0,1,1
size_tiered,3,70,2,0.040384000000000003,0.0087999999523162842,1,0,1,1
size_tiered,3,70,3,0.042425999999999998,0.010176000185310841,1,0,1,1
size_tiered,3,70,4,0.046420999999999997,0.0092160003259778023,2,0,1,1
size_tiered,3,70,5,0.042009999999999999,0.010751999914646149,1,0,1,1
size_tiered,3,70,6,0.042097000000000002,0.010912000201642513,2,0,1,1
size_tiered,3,70,7,0.050534000000000003,0.012000000104308128,7,0,1,1
size_tiered,3,80,0,0.037609999999999998,0.0064639998599886894,1,0,1,1
size_tiered,3,80,1,0.039392999999999997,0.0081280004233121872,1,0,1,1
size_tiered,3,80,2,0.039523000000000003,0.0085119996219873428,1,0,1,1
size_tiered,3,80,3,0.040049000000000001,0.0088959997519850731,1,0,1,1
size_tiered,3,80,4,0.040053999999999999,0.0086719999089837074,2,0,1,1
size_tiered,3,80,5,0.039988000000000003,0.0088640004396438599,1,0,1,1
size_tiered,3,80,6,0.040412999999999998,0.0089600002393126488,1,0,1,1
size_tiered,3,80,7,0.041874000000000001,0.010591999627649784,1,0,1,1
size_tiered,4,70,0,0.040890000000000003,0.0086719999089837074,1,0,1,1
size_tiered,4,70,1,0.040788999999999999,0.0085119996219873428,1,0,1,1
size_tiered,4,70,2,0.039838999999999999,0.0086719999089837074,1,0,1,1
size_tiered,4,70,3,0.042334999999999998,0.011231999844312668,1,0,1,1
size_tiered,4,70,4,0.042019000000000001,0.010751999914646149,2,0,1,1
size_tiered,4,70,5,0.041843999999999999,0.010944000445306301,1,0,1,1
size_tiered,4,70,6,0.042363999999999999,0.01065600011497736,2,0,1,1
size_tiered,4,70,7,0.042964000000000002,0.011327999643981457,7,0,1,1
size_tiered,4,80,0,0.037901999999999998,0.0060160001739859581,1,0,1,1
size_tiered,4,80,1,0.040157999999999999,0.0082879997789859772,1,0,1,1
size_tiered,4,80,2,0.039877999999999997,0.0086399996653199196,1,0,1,1
size_tiered,4,80,3,0.035614,0.0080639999359846115,1,0,1,1
size_tiered,4,80,4,0.034604000000000003,0.0072320001199841499,2,0,1,1
size_tiered,4,80,5,0.039898000000000003,0.0086080003529787064,1,0,1,1
size_tiered,4,80,6,0.039938000000000001,0.0088640004396438599,1,0,1,1
size_tiered,4,80,7,0.039496000000000003,0.010304000228643417,1,0,1,1
size_tiered,5,70,0,0.039545999999999998,0.0073600001633167267,1,0,1,1
size_tiered,5,70,1,0.040934999999999999,0.009503999724984169,1,0,1,1
size_tiered,5,70,2,0.040056000000000001,0.0086080003529787064,1,0,1,1
size_tiered,5,70,3,0.036045000000000001,0.0087999999523162842,1,0,1,1
size_tiered,5,70,4,0.042456000000000001,0.010847999714314938,2,0,1,1
size_tiered,5,70,5,0.042072999999999999,0.01065600011497736,1,0,1,1
size_tiered,5,70,6,0.04274,0.01027199998497963,2,0,1,1
size_tiered,5,70,7,0.051500999999999998,0.01244799979031086,7,0,1,1
size_tiered,5,80,0,0.037988000000000001,0.0070719998329877853,1,0,1,1
size_tiered,5,80,1,0.038029,0.007519999984651804,1,0,1,1
size_tiered,5,80,2,0.040996999999999999,0.0087040001526474953,1,0,1,1
size_tiered,5,80,3,0.040418999999999997,0.009344000369310379,1,0,1,1
size_tiered,5,80,4,0.037581000000000003,0.0085119996219873428,2,0,1,1
size_tiered,5,80,5,0.040507000000000001,0.0093759996816515923,1,0,1,1
size_tiered,5,80,6,0.042749000000000002,0.011231999844312668,1,0,1,1
size_tiered,5,80,7,0.040398999999999997,0.0090560000389814377,1,0,1,1
size_tiered,6,70,0,0.038067999999999998,0.0064960001036524773,1,0,1,1
size_tiered,6,70,1,0.039907999999999999,0.0089600002393126488,1,0,1,1
size_tiered,6,70,2,0.036537,0.0093759996816515923,1,0,1,1
size_tiered,6,70,3,0.040277,0.0090880002826452255,1,0,1,1
size_tiered,6,70,4,0.041696999999999998,0.010111999697983265,2,0,1,1
size_tiered,6,70,5,0.042404999999999998,0.011296000331640244,1,0,1,1
size_tiered,6,70,6,0.042416000000000002,0.010208000428974628,2,0,1,1
size_tiered,6,70,7,0.042701999999999997,0.010751999914646149,7,0,1,1
size_tiered,6,80,0,0.040093999999999998,0.008991999551653862,1,0,1,1
size_tiered,6,80,1,0.039933000000000003,0.0084800003096461296,1,0,1,1
size_tiered,6,80,2,0.034484000000000001,0.0072320001199841499,1,0,1,1
size_tiered,6,80,3,0.039850999999999998,0.0086399996653199196,1,0,1,1
size_tiered,6,80,4,0.040037999999999997,0.0085760001093149185,2,0,1,1
size_tiered,6,80,5,0.040320000000000002,0.0088640004396438599,1,0,1,1
size_tiered,6,80,6,0.040281999999999998,0.0090560000389814377,1,0,1,1
size_tiered,6,80,7,0.041845,0.010719999670982361,1,0,1,1
compact,0,70,0,0.053432,0.012128000147640705,1,0,1,1
compact,0,70,1,0.041773999999999999,0.0092160003259778023,1,0,1,1
compact,0,70,2,0.040129999999999999,0.0080639999359846115,1,0,1,1
compact,0,70,3,0.039736,0.008320000022649765,1,0,1,1
compact,0,70,4,0.039932000000000002,0.0087360003963112831,2,0,1,1
compact,0,70,5,0.041695000000000003,0.010751999914646149,1,0,1,1
compact,0,70,6,0.042315999999999999,0.010847999714314938,2,0,1,1
compact,0,70,7,0.043167999999999998,0.010560000315308571,7,0,1,1
compact,0,80,0,0.037394999999999998,0.0059839999303221703,1,0,1,1
compact,0,80,1,0.040670999999999999,0.0081919999793171883,1,0,1,1
compact,0,80,2,0.040328000000000003,0.0093120001256465912,1,0,1,1
compact,0,80,3,0.038584,0.0080960001796483994,1,0,1,1
compact,0,80,4,0.040023000000000003,0.008320000022649765,2,0,1,1
compact,0,80,5,0.040089,0.0090560000389814377,1,0,1,1
compact,0,80,6,0.039634999999999997,0.0086080003529787064,1,0,1,1
compact,0,80,7,0.040217000000000003,0.0092160003259778023,1,0,1,1
compact,1,70,0,0.050783000000000002,0.0097599998116493225,1,0,1,1
compact,1,70,1,0.040626000000000002,0.0096960002556443214,1,0,1,1
compact,1,70,2,0.039600000000000003,0.0084480000659823418,1,0,1,1
compact,1,70,3,0.040211999999999998,0.0090239997953176498,1,0,1,1
compact,1,70,4,0.041875999999999997,0.010912000201642513,2,0,1,1
compact,1,70,5,0.039837999999999998,0.0089600002393126488,1,0,1,1
compact,1,70,6,0.042689999999999999,0.011359999887645245,2,0,1,1
compact,1,70,7,0.043359000000000002,0.01104000024497509,7,0,1,1
compact,1,80,0,0.037751,0.0069120000116527081,1,0,1,1
compact,1,80,1,0.040919999999999998,0.0086719999089837074,1,0,1,1
compact,1,80,2,0.043812999999999998,0.0083520002663135529,1,0,1,1
compact,1,80,3,0.034465000000000003,0.0084159998223185539,1,0,1,1
compact,1,80,4,0.040304,0.008991999551653862,2,0,1,1
compact,1,80,5,0.039725000000000003,0.0085760001093149185,1,0,1,1
compact,1,80,6,0.040091000000000002,0.0087040001526474953,1,0,1,1
compact,1,80,7,0.042216999999999998,0.01104000024497509,1,0,1,1
compact,2,70,0,0.052909999999999999,0.011008000001311302,1,0,1,1
compact,2,70,1,0.048807000000000003,0.012608000077307224,1,0,1,1
compact,2,70,2,0.042057999999999998,0.0098559996113181114,1,0,1,1
compact,2,70,3,0.051733000000000001,0.010847999714314938,1,0,1,1
compact,2,70,4,0.041215000000000002,0.008991999551653862,2,0,1,1
compact,2,70,5,0.041486000000000002,0.0096640000119805336,1,0,1,1
compact,2,70,6,0.044304000000000003,0.011264000087976456,2,0,1,1
compact,2,70,7,0.043158000000000002,0.010879999957978725,7,0,1,1
compact,2,80,0,0.038255999999999998,0.0067839999683201313,1,0,1,1
compact,2,80,1,0.040023999999999997,0.006624000146985054,1,0,1,1
compact,2,80,2,0.038071000000000001,0.007007999811321497,1,0,1,1
compact,2,80,3,0.039923,0.0087040001526474953,1,0,1,1
compact,2,80,4,0.040497999999999999,0.0093759996816515923,2,0,1,1
compact,2,80,5,0.041057999999999997,0.0093759996816515923,1,0,1,1
compact,2,80,6,0.040736000000000001,0.0095680002123117447,1,0,1,1
compact,2,80,7,0.043456000000000002,0.011264000087976456,1,0,1,1
compact,3,70,0,0.047261999999999998,0.0097599998116493225,1,0,1,1
compact,3,70,1,0.041235000000000001,0.0097279995679855347,1,0,1,1
compact,3,70,2,0.041294999999999998,0.0098879998549818993,1,0,1,1
compact,3,70,3,0.043604999999999998,0.011231999844312668,1,0,1,1
compact,3,70,4,0.035444000000000003,0.0090560000389814377,2,0,1,1
compact,3,70,5,0.044037,0.011520000174641609,1,0,1,1
compact,3,70,6,0.041328999999999998,0.0098879998549818993,2,0,1,1
compact,3,70,7,0.043602000000000002,0.010784000158309937,7,0,1,1
compact,3,80,0,0.039375,0.0084480000659823418,1,0,1,1
compact,3,80,1,0.04027,0.0087999999523162842,1,0,1,1
compact,3,80,2,0.038938,0.0073919999413192272,1,0,1,1
compact,3,80,3,0.040745999999999997,0.009503999724984169,1,0,1,1
compact,3,80,4,0.040526,0.008832000195980072,2,0,1,1
compact,3,80,5,0.040875000000000002,0.0091199995949864388,1,0,1,1
compact,3,80,6,0.040904999999999997,0.0096000004559755325,1,0,1,1
compact,3,80,7,0.043563999999999999,0.011071999557316303,1,0,1,1
compact,4,70,0,0.048370000000000003,0.0090239997953176498,1,0,1,1
compact,4,70,1,0.042103000000000002,0.0088640004396438599,1,0,1,1
compact,4,70,2,0.041638000000000001,0.010463999584317207,1,0,1,1
compact,4,70,3,0.035987999999999999,0.0092799998819828033,1,0,1,1
compact,4,70,4,0.041237999999999997,0.0087679997086524963,2,0,1,1
compact,4,70,5,0.037203,0.010816000401973724,1,0,1,1
compact,4,70,6,0.042255000000000001,0.010816000401973724,2,0,1,1
compact,4,70,7,0.043649,0.010975999757647514,7,0,1,1
compact,4,80,0,0.039109999999999999,0.0071680000983178616,1,0,1,1
compact,4,80,1,0.037739000000000002,0.0065919999033212662,1,0,1,1
compact,4,80,2,0.044741000000000003,0.0092160003259778023,1,0,1,1
compact,4,80,3,0.041356999999999998,0.0087999999523162842,1,0,1,1
