rotation,mode,policy,batch,epoch,status,rows,runs,merges,deferred,begin_ms,ready_ms,published_ms,writer_done_ms,host_build_ms,metadata_ms,staging_ms,h2d_ms,uploaded_bytes,merge_host_rw_bytes,shared_bytes,current_only_bytes,retired_only_bytes,reader_only_at_publish_bytes,unreferenced_at_publish_bytes,live_at_publish_bytes,last_reader_device_done_ms,old_epoch_owner_released_ms,exclusive_actual_reclaim_ms,lifecycle_ms,arrival_ms,maintenance_queue_ms,other_held_at_publish_bytes,cap_mib
0,sequential,all_delta,64,1,published,9466817,2,0,0,3041.544296,3044.771685,3044.772802,3044.773209,0,0.0109280000001,0.01784,0.0467779999999,228900,0,0,441229312,0,0,0,508541440,3041.507071,3044.780036,3044.773209,3.23574,3041.544296,0,0,1280
0,sequential,all_delta,64,2,published,10232664,3,0,0,3060.262981,3068.991844,3068.993163,3068.993696,0,2.091006,2.709875,0.729109,32165574,0,0,473394944,0,0,0,540707072,3060.224764,3068.999947,3068.993696,8.736966,3060.262981,0,0,1280
0,sequential,all_delta,64,3,published,10234444,4,0,0,3087.312401,3090.498113,3090.499465,3090.499991,0,0.00309500000003,0.00517100000025,0.0416660000001,74760,0,0,473469952,0,0,0,540782080,3087.274012,3090.506408,3090.499991,3.194007,3087.312401,0,0,1280
0,sequential,all_delta,64,4,published,10269993,5,0,0,3108.942138,3112.355062,3112.356775,3112.357375,0,0.0908239999999,0.114475,0.0890959999997,1493058,0,0,474963200,0,0,0,542275328,3108.902519,3112.363724,3112.357375,3.421586,3108.942138,0,0,1280
0,sequential,all_delta,64,5,published,10274223,6,0,0,3132.868907,3136.094973,3136.0966,3136.0974,0,0.00858999999991,0.0494900000003,0.0433470000003,177660,0,0,475140864,0,0,0,542452992,3132.822937,3136.103776,3136.0974,3.234869,3132.868907,0,0,1280
0,sequential,all_delta,64,6,published,10279473,7,0,0,3154.731731,3157.969216,3157.970983,3157.971735,0,0.010632,0.0648580000002,0.0457980000001,220500,0,0,475361536,0,0,0,542673664,3154.689011,3157.978018,3157.971735,3.246287,3154.731731,0,0,1280
0,sequential,periodic2,64,0,published,9461367,1,0,0,3176.661873,3290.570683,3290.571795,3290.572214,0,25.894509,76.284774,8.545045,397377414,0,0,441000192,0,0,0,508312320,0,3290.572214,3290.572214,113.910341,3176.661873,0,0,1280
0,sequential,periodic2,64,1,published,9466817,2,0,0,3305.936666,3309.210817,3309.212008,3309.212502,0,0.011223,0.066597,0.0501760000002,228900,0,0,441229312,0,0,0,508541440,3305.899408,3309.218363,3309.212502,3.281697,3305.936666,0,0,1280
0,sequential,periodic2,64,2,published_merge_deferred,10232664,3,0,1,3324.698666,3341.982856,3341.984287,3341.984795,0,2.399687,10.977888,0.721968,32165574,0,0,473394944,0,0,0,540707072,3324.66182,3341.99113,3341.984795,17.292464,3324.698666,0,0,1280
0,sequential,periodic2,64,3,published,10234444,4,0,0,3360.292508,3363.467027,3363.468581,3363.469156,0,0.00307199999997,0.00504399999954,0.0381110000003,74760,0,0,473469952,0,0,0,540782080,3360.254005,3363.475933,3363.469156,3.183425,3360.292508,0,0,1280
0,sequential,periodic2,64,4,published_merge_deferred,10269993,5,0,1,3381.920301,3385.720723,3385.72223,3385.722769,0,0.0904909999999,0.489397,0.0858939999998,1493058,0,0,474963200,0,0,0,542275328,3381.879731,3385.728822,3385.722769,3.808521,3381.920301,0,0,1280
0,sequential,periodic2,64,5,published,10274223,6,0,0,3404.339448,3407.496778,3407.498317,3407.498851,0,0.00885099999959,0.0132150000004,0.0430269999997,177660,0,0,475140864,0,0,0,542452992,3404.296286,3407.504949,3407.498851,3.165501,3404.339448,0,0,1280
0,sequential,periodic2,64,6,published_merge_deferred,10279473,7,0,1,3426.144983,3430.056735,3430.059228,3430.060092,0,0.010886,0.0159610000005,0.0481059999993,220500,0,0,475361536,0,0,0,542673664,3426.079908,3430.066953,3430.060092,3.92197,3426.144983,0,0,1280
0,sequential,size_tiered,64,0,published,9461367,1,0,0,3448.758104,3522.665771,3522.666975,3522.667429,0,25.96282,36.104226,8.635949,397377414,0,0,441000192,0,0,0,508312320,0,3522.667429,3522.667429,73.909325,3448.758104,0,0,1280
0,sequential,size_tiered,64,1,published,9466817,2,0,0,3538.033712,3542.621236,3542.622661,3542.623193,0,0.011336,0.0176350000002,0.0475399999996,228900,0,0,441229312,0,0,0,508541440,3537.992963,3542.630723,3542.623193,4.597011,3538.033712,0,0,1280
0,sequential,size_tiered,64,2,published,10232664,2,1,0,3558.103392,3584.838153,3584.840096,3584.840626,6.396767,4.196109,5.405424,1.468696,64560048,64788948,0,473394688,229120,0,229120,540935936,3558.060195,3584.848954,3584.848628,26.745562,3558.103392,0,229120,1280
0,sequential,size_tiered,64,3,published,10234444,3,0,0,3603.461157,3606.660326,3606.661707,3606.662242,0,0.00326399999994,0.00587199999973,0.0408240000002,74760,0,0,473469696,0,0,0,540781824,3603.040399,3606.66884,3606.662242,3.207683,3603.461157,0,0,1280
0,sequential,size_tiered,64,4,published,10269993,3,1,0,3624.949113,3632.752356,3632.753844,3632.754324,0.259926,0.186097,0.240656,0.186387,3060876,3135636,0,474962688,75008,0,75008,542349824,3624.904792,3632.762195,3632.761972,7.813082,3624.949113,0,75008,1280
0,sequential,size_tiered,64,5,published,10274223,4,0,0,3651.412384,3654.613896,3654.615575,3654.616152,0,0.00865599999997,0.0145419999994,0.0439890000002,177660,0,0,475140352,0,0,0,542452480,3651.072508,3654.622704,3654.616152,3.21032,3651.412384,0,0,1280
0,sequential,size_tiered,64,6,published,10279473,4,1,0,3673.153599,3683.922194,3683.923867,3683.924445,0.0463049999998,0.0316479999997,0.0500919999995,0.101448,618660,796320,0,475361024,177664,0,177664,542850816,3673.032285,3683.932223,3683.93209,10.778624,3673.153599,0,177664,1280
0,sequential,compact,64,0,published,9461367,1,0,0,3702.476733,3776.575646,3776.576802,3776.577252,0,25.937156,36.302363,8.598155,397377414,0,0,441000192,0,0,0,508312320,0,3776.577252,3776.577252,74.100519,3702.476733,0,0,1280
0,sequential,compact,64,1,published_merge_deferred,9466817,2,0,1,3791.965606,3795.174067,3795.174897,3795.175359,0,0.011172,0.01773,0.0508790000004,228900,0,0,441229312,0,0,0,508541440,3791.927591,3795.181876,3795.175359,3.21627,3791.965606,0,0,1280
